date,state,district,pincode,total,anomaly_score
01-03-2025,Gujarat,Surat,395006,5319,0.11969734103020235
01-03-2025,Rajasthan,Baran,325220,5381,0.11969734103020235
01-03-2025,Jharkhand,Palamu,822123,4689,0.11969734103020235
01-04-2025,Gujarat,Surat,395006,5155,0.11969734103020235
01-05-2025,Uttar Pradesh,Saharanpur,247001,7740,0.11969734103020235
01-06-2025,Uttar Pradesh,Shahjahanpur,242001,10352,0.11969734103020235
01-03-2025,Rajasthan,Jodhpur,342001,5348,0.11969734103020235
01-07-2025,Gujarat,Surat,395006,4824,0.11969734103020235
01-07-2025,Gujarat,Surat,395004,4782,0.11969734103020235
01-07-2025,Uttar Pradesh,Moradabad,244001,16130,0.11969734103020235
01-03-2025,Uttar Pradesh,Aligarh,202001,8488,0.11969734103020235
01-03-2025,Jharkhand,Palamu,822113,5130,0.11969734103020235
01-03-2025,Uttar Pradesh,Firozabad,283203,9899,0.11969734103020235
01-03-2025,Uttar Pradesh,Meerut,250002,7081,0.11969734103020235
01-03-2025,Rajasthan,Jalor,343041,5050,0.11969734103020235
01-07-2025,Uttar Pradesh,Ghaziabad,201102,7319,0.11969734103020235
01-03-2025,Rajasthan,Alwar,301001,4754,0.11969734103020235
01-06-2025,Chhattisgarh,Mahasamund,493558,14259,0.11969734103020235
01-03-2025,Haryana,Gurgaon,122001,5513,0.11969734103020235
01-03-2025,Maharashtra,Thane,421302,4649,0.11969734103020235
01-07-2025,Maharashtra,Thane,400612,5544,0.11969734103020235
01-03-2025,Jharkhand,Giridih,815312,5828,0.11969734103020235
01-07-2025,Rajasthan,Jaipur,302012,4658,0.11969734103020235
01-05-2025,Maharashtra,Thane,421302,4745,0.11969734103020235
01-03-2025,Uttar Pradesh,Moradabad,244001,11444,0.11969734103020235
01-04-2025,Haryana,Gurgaon,122001,6319,0.11969734103020235
01-03-2025,Uttar Pradesh,Saharanpur,247001,7799,0.11969734103020235
01-03-2025,Rajasthan,Baran,325221,8090,0.11969734103020235
01-03-2025,Punjab,Amritsar,143001,5997,0.11969734103020235
01-05-2025,Uttar Pradesh,Moradabad,244001,10872,0.11969734103020235
01-06-2025,Uttar Pradesh,Moradabad,244001,11385,0.11969734103020235
01-04-2025,Uttar Pradesh,Firozabad,283203,9196,0.11969734103020235
01-04-2025,Uttar Pradesh,Aligarh,202001,10374,0.11969734103020235
01-05-2025,Haryana,Panipat,132103,6081,0.11969734103020235
01-03-2025,Jharkhand,Garhwa,822114,4552,0.11969734103020235
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,7379,0.11969734103020235
01-07-2025,Uttar Pradesh,Aligarh,202001,12209,0.11969734103020235
01-07-2025,Gujarat,Surat,395010,6509,0.11969734103020235
01-05-2025,Gujarat,Surat,394210,7053,0.11969734103020235
01-03-2025,Uttar Pradesh,Budaun,243601,6441,0.11969734103020235
01-04-2025,Delhi,West Delhi,110059,16094,0.11969734103020235
01-03-2025,Jharkhand,Deoghar,815353,7461,0.11969734103020235
01-05-2025,Punjab,Amritsar,143001,6511,0.11969734103020235
01-03-2025,Jharkhand,Dhanbad,828109,5856,0.11969734103020235
01-03-2025,Rajasthan,Banswara,327801,9303,0.11969734103020235
01-07-2025,Uttar Pradesh,Rampur,244901,10557,0.11969734103020235
01-05-2025,Gujarat,Surat,395004,4843,0.11969734103020235
01-05-2025,Gujarat,Surat,395006,4984,0.11969734103020235
01-07-2025,Uttarakhand,Nainital,263139,4503,0.11969734103020235
01-03-2025,Jharkhand,Sahebganj,816108,6114,0.11969734103020235
01-06-2025,Chhattisgarh,Mahasamund,493449,15690,0.11969734103020235
01-03-2025,Jharkhand,Bokaro,828134,5471,0.11969734103020235
01-04-2025,Gujarat,Surat,395004,5486,0.11969734103020235
01-06-2025,Chhattisgarh,Mahasamund,493445,13608,0.11969734103020235
01-06-2025,Punjab,Amritsar,143001,5659,0.11969734103020235
01-04-2025,Haryana,Panipat,132103,6582,0.11969734103020235
01-03-2025,Jharkhand,Godda,814133,4894,0.11969734103020235
01-07-2025,Uttar Pradesh,Kushinagar,274304,8152,0.11969734103020235
01-07-2025,Haryana,Panipat,132103,6464,0.11969734103020235
01-03-2025,Rajasthan,Banswara,327031,5709,0.11969734103020235
01-07-2025,Gujarat,Surat,394210,7099,0.11969734103020235
01-07-2025,West Bengal,Murshidabad,742202,4510,0.11969734103020235
01-07-2025,Maharashtra,Thane,421302,6231,0.11969734103020235
01-06-2025,Chhattisgarh,Kondagaon,494226,16942,0.11969734103020235
01-06-2025,Chhattisgarh,Rajnandgaon,491888,9093,0.11969734103020235
01-07-2025,Maharashtra,Thane,401107,4658,0.11969734103020235
01-06-2025,Maharashtra,Thane,421302,4593,0.11969734103020235
01-03-2025,Uttar Pradesh,Kushinagar,274304,7132,0.11969734103020235
01-03-2025,Rajasthan,Jhalawar,326037,4705,0.11969734103020235
01-07-2025,Haryana,Gurgaon,122001,6695,0.11969734103020235
01-03-2025,Jharkhand,Giridih,825412,6014,0.11969734103020235
01-07-2025,Uttar Pradesh,Shahjahanpur,242001,12439,0.11969734103020235
01-07-2025,Punjab,Patiala,147001,5001,0.11969734103020235
01-07-2025,Uttar Pradesh,Firozabad,283203,14744,0.11969734103020235
01-03-2025,Gujarat,Surat,395010,6912,0.11969734103020235
01-06-2025,Gujarat,Surat,395010,6048,0.11969734103020235
01-07-2025,Uttarakhand,Dehradun,248001,5582,0.11969734103020235
01-03-2025,Jharkhand,Pakur,816107,6179,0.11969734103020235
01-04-2025,Rajasthan,Jaipur,302012,4873,0.11969734103020235
01-03-2025,Uttar Pradesh,Unnao,209801,7230,0.11969734103020235
01-07-2025,Uttar Pradesh,Saharanpur,247001,11401,0.11969734103020235
01-06-2025,Chhattisgarh,Rajnandgaon,491441,9758,0.11969734103020235
01-05-2025,Maharashtra,Thane,400612,4578,0.11969734103020235
01-04-2025,Uttar Pradesh,Saharanpur,247001,7293,0.11969734103020235
01-06-2025,Gujarat,Surat,394210,6357,0.11969734103020235
01-05-2025,Gujarat,Surat,395010,6602,0.11969734103020235
01-06-2025,Chhattisgarh,Balrampur,497225,9704,0.11969734103020235
01-07-2025,Punjab,Amritsar,143001,7754,0.11969734103020235
01-06-2025,Chhattisgarh,Bilaspur,495001,6020,0.11910498323371199
01-03-2025,Uttar Pradesh,Maharajganj,273164,5195,0.11910498323371199
01-07-2025,Uttar Pradesh,Meerut,250001,5904,0.11910498323371199
01-06-2025,Uttar Pradesh,Mirzapur,231001,6189,0.11910498323371199
01-07-2025,Uttar Pradesh,Kanpur Nagar,208001,6128,0.11910498323371199
01-05-2025,Bihar,Sitamarhi,843302,5096,0.11910498323371199
01-03-2025,Uttar Pradesh,Meerut,250001,5067,0.11910498323371199
01-05-2025,Uttar Pradesh,Kanpur Nagar,208001,6017,0.11910498323371199
01-04-2025,Delhi,North West Delhi,110086,13071,0.11910498323371199
01-03-2025,Bihar,Purnia,854315,5523,0.11910498323371199
01-05-2025,Uttar Pradesh,Agra,282001,5680,0.11910498323371199
01-06-2025,Chhattisgarh,Bilaspur,495551,5938,0.11910498323371199
01-03-2025,Delhi,West Delhi,110059,15388,0.11910498323371199
01-06-2025,Chhattisgarh,Baloda Bazar,493118,6298,0.11910498323371199
01-07-2025,Uttar Pradesh,Bulandshahr,203001,5751,0.11910498323371199
01-03-2025,Uttar Pradesh,Maharajganj,273303,5156,0.11910498323371199
01-05-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,6246,0.11910498323371199
01-06-2025,Uttar Pradesh,Ghaziabad,201102,5816,0.11910498323371199
01-07-2025,Haryana,Faridabad,121004,6976,0.11910498323371199
01-03-2025,Uttar Pradesh,Ghaziabad,201102,6179,0.11910498323371199
01-04-2025,Uttar Pradesh,Budaun,243601,5531,0.11910498323371199
01-04-2025,Uttar Pradesh,Ghaziabad,201102,6233,0.11910498323371199
01-03-2025,Uttar Pradesh,Gautam Buddha Nagar,201301,6152,0.11910498323371199
01-06-2025,West Bengal,Murshidabad,742202,3799,0.11851302608284953
01-07-2025,West Bengal,Uttar Dinajpur,733202,6701,0.11851302608284953
01-06-2025,Gujarat,Surat,395006,4338,0.11851302608284953
01-07-2025,West Bengal,Malda,732125,4119,0.11851302608284953
01-06-2025,Chhattisgarh,Koriya,497335,5150,0.11851302608284953
01-06-2025,Uttarakhand,Dehradun,248001,3652,0.11851302608284953
01-06-2025,Punjab,Patiala,147001,4000,0.11851302608284953
01-03-2025,Rajasthan,Hanumangarh,335523,4223,0.11851302608284953
01-03-2025,Rajasthan,Jaipur,302012,4319,0.11851302608284953
01-03-2025,Uttar Pradesh,Mirzapur,231211,4484,0.11851302608284953
01-05-2025,Uttar Pradesh,Hapur,245101,4449,0.11851302608284953
01-07-2025,Uttar Pradesh,Pilibhit,262122,8719,0.11851302608284953
01-07-2025,West Bengal,South 24 Parganas,743329,3944,0.11851302608284953
01-06-2025,Maharashtra,Thane,400612,4189,0.11851302608284953
01-04-2025,Delhi,South Delhi,110062,9971,0.11851302608284953
01-03-2025,Uttarakhand,Dehradun,248001,3857,0.11851302608284953
01-06-2025,Uttar Pradesh,Rampur,244901,9433,0.11851302608284953
01-07-2025,Rajasthan,Alwar,301001,4124,0.11851302608284953
01-03-2025,Punjab,Patiala,147001,3817,0.11851302608284953
01-05-2025,Rajasthan,Jaipur,302012,3940,0.11851302608284953
01-06-2025,Chhattisgarh,Balrampur,497220,5091,0.11851302608284953
01-03-2025,Haryana,Faridabad,121004,5973,0.11851302608284953
01-07-2025,Uttar Pradesh,Muzaffarnagar,251001,4716,0.11851302608284953
01-06-2025,Uttar Pradesh,Bulandshahr,203001,4849,0.11851302608284953
01-03-2025,Uttar Pradesh,Deoria,274001,4741,0.11851302608284953
01-04-2025,Uttarakhand,Nainital,263139,3757,0.11851302608284953
01-03-2025,Uttar Pradesh,Fatehpur,212655,4466,0.11851302608284953
01-03-2025,Uttar Pradesh,Hapur,245101,4659,0.11851302608284953
01-03-2025,Maharashtra,Thane,401107,4154,0.11851302608284953
01-03-2025,Maharashtra,Thane,400612,4004,0.11851302608284953
01-05-2025,Punjab,Patiala,147001,4105,0.11851302608284953
01-04-2025,Maharashtra,Thane,421302,4075,0.11851302608284953
01-04-2025,Haryana,Faridabad,121004,6399,0.11851302608284953
01-03-2025,Uttar Pradesh,Jaunpur,222001,4795,0.11851302608284953
01-05-2025,Uttarakhand,Nainital,263139,3870,0.11851302608284953
01-05-2025,Uttarakhand,Dehradun,248001,3951,0.11851302608284953
01-03-2025,Delhi,South Delhi,110062,8702,0.11851302608284953
01-03-2025,Jharkhand,Chatra,825401,4534,0.11851302608284953
01-03-2025,Rajasthan,Jhalawar,326039,4191,0.11851302608284953
01-06-2025,Chhattisgarh,Durg,491001,4525,0.11851302608284953
01-04-2025,Maharashtra,Thane,401107,3952,0.11851302608284953
01-04-2025,Delhi,South Delhi,110044,8282,0.11851302608284953
01-07-2025,Uttar Pradesh,Lucknow,226003,4844,0.11851302608284953
01-05-2025,Gujarat,Rajkot,360004,2574,0.11792146930663505
01-07-2025,Punjab,Malerkotla,148023,2409,0.11792146930663505
01-07-2025,Telangana,Vikarabad,501141,3317,0.11792146930663505
01-07-2025,Uttar Pradesh,Bijnor,246701,5172,0.11792146930663505
01-04-2025,Uttar Pradesh,Rampur,244901,6749,0.11792146930663505
01-07-2025,Gujarat,Ahmedabad,382350,2976,0.11792146930663505
01-04-2025,Gujarat,Rajkot,360004,2373,0.11792146930663505
01-03-2025,Punjab,Ludhiana,141008,2862,0.11792146930663505
01-04-2025,Punjab,Ludhiana,141008,2518,0.11792146930663505
01-05-2025,Punjab,Ludhiana,141008,2816,0.11792146930663505
01-03-2025,West Bengal,South 24 Parganas,743329,3500,0.11792146930663505
01-03-2025,Gujarat,Ahmedabad,382350,3240,0.11792146930663505
01-07-2025,West Bengal,Uttar Dinajpur,733134,5260,0.11792146930663505
01-06-2025,Gujarat,Rajkot,360003,3022,0.11792146930663505
01-03-2025,Telangana,Yadadri.,508252,2343,0.11792146930663505
01-04-2025,Gujarat,Ahmedabad,382330,2576,0.11792146930663505
01-07-2025,Telangana,Hyderabad,500053,3040,0.11792146930663505
01-03-2025,Bihar,Araria,854318,5149,0.11792146930663505
01-03-2025,Rajasthan,Bharatpur,321001,3689,0.11792146930663505
01-03-2025,Jharkhand,Dhanbad,828205,3911,0.11792146930663505
01-06-2025,Madhya Pradesh,Ratlam,457001,3696,0.11792146930663505
01-07-2025,West Bengal,Uttar Dinajpur,733207,5738,0.11792146930663505
01-03-2025,Rajasthan,Jalor,343040,3776,0.11792146930663505
01-05-2025,Gujarat,Rajkot,360003,3133,0.11792146930663505
01-03-2025,Madhya Pradesh,Katni,483501,3937,0.11792146930663505
01-03-2025,Rajasthan,Dungarpur,314022,3665,0.11792146930663505
01-07-2025,Punjab,Bathinda,151001,2971,0.11792146930663505
01-03-2025,West Bengal,Murshidabad,742202,3377,0.11792146930663505
01-03-2025,Gujarat,Ahmedabad,382330,2932,0.11792146930663505
01-06-2025,Maharashtra,Thane,401107,3898,0.11792146930663505
01-03-2025,Uttarakhand,Haridwar,247667,3329,0.11792146930663505
01-04-2025,Gujarat,Ahmedabad,382350,2777,0.11792146930663505
01-03-2025,Jharkhand,Pakur,816106,4140,0.11792146930663505
01-05-2025,Punjab,Bathinda,151001,2330,0.11792146930663505
01-07-2025,Telangana,Sangareddy,502032,2362,0.11792146930663505
01-05-2025,Gujarat,Rajkot,360002,2402,0.11792146930663505
01-03-2025,Gujarat,Rajkot,360004,2597,0.11792146930663505
01-04-2025,Punjab,Patiala,147001,3262,0.11792146930663505
01-05-2025,Gujarat,Ahmedabad,382330,2580,0.11792146930663505
01-07-2025,Telangana,Mahabubnagar,509001,2447,0.11792146930663505
01-04-2025,Gujarat,Rajkot,360002,2408,0.11792146930663505
01-03-2025,Rajasthan,Pratapgarh,312605,3618,0.11792146930663505
01-04-2025,Gujarat,Gandhinagar,382721,2574,0.11792146930663505
01-07-2025,Gujarat,Rajkot,360004,2583,0.11792146930663505
01-06-2025,Haryana,Faridabad,121004,5433,0.11792146930663505
01-05-2025,Haryana,Faridabad,121004,5687,0.11792146930663505
01-07-2025,West Bengal,Murshidabad,742148,3474,0.11792146930663505
01-07-2025,Gujarat,Ahmedabad,382330,2607,0.11792146930663505
01-03-2025,Madhya Pradesh,Jhabua,457661,3729,0.11792146930663505
01-07-2025,Gujarat,Gandhinagar,382721,2556,0.11792146930663505
01-03-2025,Punjab,Ludhiana,141001,2438,0.11792146930663505
01-07-2025,West Bengal,Murshidabad,742135,3141,0.11792146930663505
01-07-2025,Gujarat,Kachchh,370001,2789,0.11792146930663505
01-03-2025,Bihar,Sitamarhi,843302,4731,0.11792146930663505
01-07-2025,Telangana,Medchal-malkajgiri,500055,2381,0.11792146930663505
01-07-2025,Rajasthan,Jodhpur,342001,3663,0.11792146930663505
01-07-2025,Punjab,Ludhiana,141008,2789,0.11792146930663505
01-07-2025,Punjab,SAS Nagar (Mohali),140301,2518,0.11792146930663505
01-07-2025,Gujarat,Vadodara,390019,2607,0.11792146930663505
01-05-2025,Maharashtra,Thane,401107,3863,0.11792146930663505
01-03-2025,Gujarat,Gandhinagar,382721,2667,0.11792146930663505
01-06-2025,Telangana,Hyderabad,500059,2431,0.11792146930663505
01-05-2025,Gujarat,Gandhinagar,382721,2791,0.11792146930663505
01-03-2025,Rajasthan,Pratapgarh,313605,3903,0.11792146930663505
01-05-2025,Uttar Pradesh,Meerut,250001,4745,0.11792146930663505
01-07-2025,Madhya Pradesh,Ratlam,457001,4216,0.11792146930663505
01-07-2025,Uttar Pradesh,Amroha,244221,4811,0.11792146930663505
01-07-2025,Telangana,Hyderabad,500008,2794,0.11792146930663505
01-07-2025,Tamil Nadu,Krishnagiri,635109,2634,0.11792146930663505
01-03-2025,Rajasthan,Dholpur,328022,4153,0.11792146930663505
01-06-2025,Chhattisgarh,Kawardha,491559,7454,0.11792146930663505
01-07-2025,Punjab,Ludhiana,141001,2597,0.11792146930663505
01-07-2025,Assam,Nagaon,782124,2752,0.11792146930663505
01-07-2025,Punjab,Gurdaspur,143505,2988,0.11792146930663505
01-06-2025,Uttarakhand,Haridwar,247667,3529,0.11792146930663505
01-03-2025,Rajasthan,Tonk,304001,3796,0.11792146930663505
01-05-2025,Gujarat,Ahmedabad,382350,2811,0.11792146930663505
01-03-2025,Maharashtra,Ahmadnagar,414502,3245,0.1173303126342724
01-06-2025,Rajasthan,Jaipur,302012,3488,0.1173303126342724
01-03-2025,Maharashtra,Palghar,401209,3312,0.1173303126342724
01-03-2025,Rajasthan,Bharatpur,321602,3128,0.1173303126342724
01-06-2025,Chhattisgarh,Jashpur,496225,3717,0.1173303126342724
01-03-2025,Uttar Pradesh,Sambhal,202421,3885,0.1173303126342724
01-06-2025,Chhattisgarh,Jashpur,496118,3964,0.1173303126342724
01-07-2025,Rajasthan,Ajmer,305001,3531,0.1173303126342724
01-03-2025,Rajasthan,Bhilwara,311604,3542,0.1173303126342724
01-04-2025,Rajasthan,Jodhpur,342001,3223,0.1173303126342724
01-03-2025,Rajasthan,Ajmer,305901,3204,0.1173303126342724
01-03-2025,Uttar Pradesh,Fatehpur,212601,4071,0.1173303126342724
01-07-2025,Gujarat,Rajkot,360002,2267,0.1173303126342724
01-03-2025,Rajasthan,Churu,331023,3495,0.1173303126342724
01-05-2025,West Bengal,South 24 Parganas,743329,3335,0.1173303126342724
01-07-2025,Telangana,Medchal-malkajgiri,500090,2312,0.1173303126342724
01-03-2025,Rajasthan,Ganganagar,335001,3294,0.1173303126342724
01-03-2025,Bihar,Begusarai,851211,3852,0.1173303126342724
01-04-2025,Uttar Pradesh,Pilibhit,262001,5673,0.1173303126342724
01-04-2025,Rajasthan,Ajmer,305001,3258,0.1173303126342724
01-03-2025,Uttar Pradesh,Sambhal,244302,4211,0.1173303126342724
01-06-2025,West Bengal,South 24 Parganas,743329,3328,0.1173303126342724
01-03-2025,Rajasthan,Udaipur,313001,3311,0.1173303126342724
01-07-2025,Uttar Pradesh,Ghaziabad,201001,4908,0.1173303126342724
01-03-2025,Uttar Pradesh,Kanpur Nagar,208001,4109,0.1173303126342724
01-03-2025,Uttar Pradesh,Rae Bareli,229001,4095,0.1173303126342724
01-03-2025,Uttar Pradesh,Sambhal,202522,4141,0.1173303126342724
01-03-2025,Rajasthan,Alwar,301402,3385,0.1173303126342724
01-03-2025,Rajasthan,Bikaner,334001,3345,0.1173303126342724
01-03-2025,Bihar,West Champaran,845438,5888,0.1173303126342724
01-03-2025,Rajasthan,Jodhpur,342301,3269,0.1173303126342724
01-07-2025,Haryana,Hisar,125001,3756,0.1173303126342724
01-07-2025,Chhattisgarh,Bilaspur,495001,3879,0.1173303126342724
01-03-2025,Uttar Pradesh,Sonbhadra,231216,4040,0.1173303126342724
01-07-2025,Chhattisgarh,Korba,495674,3889,0.1173303126342724
01-03-2025,Uttar Pradesh,Pilibhit,262122,5954,0.1173303126342724
01-04-2025,Uttar Pradesh,Bulandshahr,203131,3709,0.1173303126342724
01-03-2025,Rajasthan,Ajmer,305001,3401,0.1173303126342724
01-03-2025,Rajasthan,Barmer,344706,3169,0.1173303126342724
01-03-2025,Rajasthan,Nagaur,341503,3394,0.1173303126342724
01-06-2025,Gujarat,Gandhinagar,382721,2307,0.1173303126342724
01-06-2025,Chhattisgarh,Bilaspur,495224,4407,0.1173303126342724
01-03-2025,Rajasthan,Barmer,344033,3350,0.1173303126342724
01-06-2025,Gujarat,Banaskantha,385535,2307,0.1173303126342724
01-03-2025,Uttar Pradesh,Hathras,204101,4109,0.1173303126342724
01-03-2025,Uttar Pradesh,Unnao,241503,3567,0.1173303126342724
01-07-2025,Uttar Pradesh,Kaushambi,212217,3834,0.1173303126342724
01-03-2025,Delhi,North West Delhi,110086,10655,0.1173303126342724
01-03-2025,Maharashtra,Aurangabad,431001,3280,0.1173303126342724
01-03-2025,Uttar Pradesh,Shrawasti,271831,4035,0.1173303126342724
01-04-2025,Uttar Pradesh,Ghaziabad,201001,4568,0.1173303126342724
01-07-2025,Madhya Pradesh,Morena,476001,4529,0.1173303126342724
01-07-2025,Uttar Pradesh,Unnao,241503,3550,0.1173303126342724
01-04-2025,Jammu and Kashmir,Kupwara,193224,3801,0.1173303126342724
01-07-2025,Rajasthan,Bikaner,334001,3417,0.1173303126342724
01-04-2025,Bihar,Katihar,855113,4999,0.1173303126342724
01-04-2025,Rajasthan,Alwar,301001,3420,0.1173303126342724
01-05-2025,Uttar Pradesh,Lucknow,226003,4270,0.1173303126342724
01-03-2025,Uttar Pradesh,Bulandshahr,203131,4053,0.1173303126342724
01-03-2025,Rajasthan,Bhilwara,311804,3294,0.1173303126342724
01-03-2025,Uttar Pradesh,Varanasi,221001,3774,0.1173303126342724
01-03-2025,Uttar Pradesh,Budaun,243638,4573,0.1173303126342724
01-03-2025,Telangana,Medchal-malkajgiri,500055,2301,0.1173303126342724
01-07-2025,Madhya Pradesh,Singrauli,486886,3573,0.1173303126342724
01-03-2025,Uttar Pradesh,Pilibhit,262001,6211,0.1173303126342724
01-06-2025,Uttar Pradesh,Lucknow,226003,3828,0.1173303126342724
01-03-2025,Uttar Pradesh,Siddharthnagar,272153,3624,0.1173303126342724
01-03-2025,Uttar Pradesh,Kheri,262802,4587,0.1173303126342724
01-03-2025,Uttar Pradesh,Jhansi,284204,3442,0.11673955579514816
01-03-2025,Rajasthan,Dungarpur,314801,2968,0.11673955579514816
01-03-2025,Maharashtra,Akola,444101,2361,0.11673955579514816
01-06-2025,Chhattisgarh,Rajnandgaon,491558,4642,0.11673955579514816
01-03-2025,Rajasthan,Chittorgarh,312901,2713,0.11673955579514816
01-03-2025,Rajasthan,Rajsamand,313324,2901,0.11673955579514816
01-07-2025,Haryana,Jhajjar,124507,2545,0.11673955579514816
01-05-2025,Haryana,Karnal,132001,3543,0.11673955579514816
01-05-2025,Gujarat,Ahmedabad,380001,2318,0.11673955579514816
01-07-2025,Madhya Pradesh,Katni,483501,3167,0.11673955579514816
01-05-2025,Uttar Pradesh,Bijnor,246701,4497,0.11673955579514816
01-07-2025,West Bengal,South 24 Parganas,743355,3196,0.11673955579514816
01-05-2025,Rajasthan,Ajmer,305001,2909,0.11673955579514816
01-07-2025,Madhya Pradesh,Datia,475661,3417,0.11673955579514816
01-05-2025,Uttarakhand,Udham Singh Nagar,244713,4102,0.11673955579514816
01-03-2025,Haryana,Kaithal,136027,2639,0.11673955579514816
01-03-2025,Rajasthan,Ajmer,305801,2438,0.11673955579514816
01-04-2025,Delhi,North East Delhi,110094,12358,0.11673955579514816
01-03-2025,Madhya Pradesh,Shahdol,484774,2478,0.11673955579514816
01-04-2025,Haryana,Jhajjar,124507,2584,0.11673955579514816
01-03-2025,Jharkhand,Ranchi,835214,2643,0.11673955579514816
01-03-2025,Jharkhand,Giridih,825322,3677,0.11673955579514816
01-03-2025,Jharkhand,Dumka,814151,2958,0.11673955579514816
01-07-2025,Maharashtra,Palghar,401208,2886,0.11673955579514816
01-03-2025,Rajasthan,Nagaur,341025,2390,0.11673955579514816
01-03-2025,Jharkhand,East Singhbhum,831002,3379,0.11673955579514816
01-03-2025,Haryana,Karnal,132001,3064,0.11673955579514816
01-03-2025,Jharkhand,Sahebganj,816109,3736,0.11673955579514816
01-03-2025,Jharkhand,Giridih,815314,4087,0.11673955579514816
01-07-2025,Maharashtra,Nashik,423203,2963,0.11673955579514816
01-03-2025,Jharkhand,Palamu,822116,4076,0.11673955579514816
01-05-2025,Andhra Pradesh,East Godavari,533101,2179,0.11673955579514816
01-05-2025,Uttar Pradesh,Pilibhit,262122,5322,0.11673955579514816
01-06-2025,Chhattisgarh,Korba,495445,3564,0.11673955579514816
01-03-2025,Rajasthan,Bikaner,334803,2432,0.11673955579514816
01-05-2025,Rajasthan,Bikaner,334001,2455,0.11673955579514816
01-03-2025,Rajasthan,Udaipur,313701,2718,0.11673955579514816
01-03-2025,Rajasthan,Jodhpur,342311,2726,0.11673955579514816
01-07-2025,Haryana,Sonipat,131001,3122,0.11673955579514816
01-03-2025,West Bengal,Malda,732125,3448,0.11673955579514816
01-03-2025,Rajasthan,Churu,331022,2297,0.11673955579514816
01-07-2025,Rajasthan,Bharatpur,321001,2707,0.11673955579514816
01-03-2025,Madhya Pradesh,Datia,475661,3254,0.11673955579514816
01-03-2025,Bihar,Gaya,824232,3793,0.11673955579514816
01-05-2025,Rajasthan,Bhilwara,311001,2382,0.11673955579514816
01-03-2025,Rajasthan,Chittorgarh,312023,2533,0.11673955579514816
01-07-2025,Madhya Pradesh,Ujjain,456006,2435,0.11673955579514816
01-03-2025,Uttar Pradesh,Rampur,244901,6216,0.11673955579514816
01-03-2025,Andhra Pradesh,Chittoor,517425,2141,0.11673955579514816
01-03-2025,Madhya Pradesh,Umaria,484661,3101,0.11673955579514816
01-04-2025,Madhya Pradesh,Katni,483501,2885,0.11673955579514816
01-03-2025,Rajasthan,Bharatpur,321022,2712,0.11673955579514816
01-05-2025,Madhya Pradesh,Jabalpur,482001,3258,0.11673955579514816
01-03-2025,Bihar,East Champaran,845401,4309,0.11673955579514816
01-06-2025,Madhya Pradesh,Jabalpur,482001,2960,0.11673955579514816
01-03-2025,Madhya Pradesh,Dewas,455001,3096,0.11673955579514816
01-03-2025,Jharkhand,Dhanbad,828113,2769,0.11673955579514816
01-04-2025,Rajasthan,Nagaur,341001,2577,0.11673955579514816
01-03-2025,Jharkhand,Ramgarh,829110,2570,0.11673955579514816
01-04-2025,Rajasthan,Bikaner,334001,2638,0.11673955579514816
01-03-2025,Jharkhand,Dhanbad,828201,3409,0.11673955579514816
01-03-2025,Rajasthan,Karauli,322230,2599,0.11673955579514816
01-03-2025,Rajasthan,Nagaur,341303,2578,0.11673955579514816
01-06-2025,Gujarat,Ahmedabad,382330,2306,0.11673955579514816
01-03-2025,Madhya Pradesh,Guna,473105,2673,0.11673955579514816
01-03-2025,Rajasthan,Jalor,343029,2469,0.11673955579514816
01-07-2025,Maharashtra,Pune,411048,2390,0.11673955579514816
01-06-2025,Chhattisgarh,Janjgir-champa,495668,3735,0.11673955579514816
01-03-2025,Jharkhand,Hazaribagh,825406,3189,0.11673955579514816
01-06-2025,Delhi,West Delhi,110059,8896,0.11673955579514816
01-03-2025,Jharkhand,Hazaribagh,825323,2974,0.11673955579514816
01-06-2025,Chhattisgarh,Rajnandgaon,491885,4542,0.11673955579514816
01-07-2025,Andhra Pradesh,Chittoor,517425,2168,0.11673955579514816
01-07-2025,Madhya Pradesh,Shivpuri,473551,2881,0.11673955579514816
01-03-2025,Jharkhand,Palamu,822110,3847,0.11673955579514816
01-03-2025,Madhya Pradesh,Jabalpur,482001,2829,0.11673955579514816
01-07-2025,Rajasthan,Tonk,304001,2758,0.11673955579514816
01-03-2025,Haryana,Jhajjar,124507,2646,0.11673955579514816
01-06-2025,Haryana,Karnal,132001,3139,0.11673955579514816
01-03-2025,Uttar Pradesh,Bulandshahr,203001,3500,0.11673955579514816
01-07-2025,Madhya Pradesh,Guna,473001,3388,0.11673955579514816
01-06-2025,Maharashtra,Raigad,410206,2463,0.11673955579514816
01-03-2025,Rajasthan,Dholpur,328021,3767,0.11673955579514816
01-05-2025,Maharashtra,Palghar,401209,2724,0.11673955579514816
01-05-2025,Uttar Pradesh,Bulandshahr,203131,3446,0.11673955579514816
01-06-2025,Rajasthan,Ajmer,305001,3062,0.11673955579514816
01-07-2025,West Bengal,South 24 Parganas,743502,3185,0.11673955579514816
01-06-2025,Rajasthan,Jodhpur,342001,2705,0.11673955579514816
01-03-2025,Uttar Pradesh,Bareilly,243503,4638,0.11673955579514816
01-03-2025,Rajasthan,Kota,325001,2574,0.11673955579514816
01-07-2025,Maharashtra,Mumbai Suburban,400043,2498,0.11673955579514816
