date,state,district,total,anomaly_score
02-03-2025,Meghalaya,East Khasi Hills,109,0.09860102928340819
09-03-2025,Karnataka,Bengaluru Urban,86,0.0906190254931114
09-03-2025,Uttar Pradesh,Kanpur Nagar,123,0.10032131752212037
09-03-2025,Uttar Pradesh,Aligarh,106,0.09860102928340819
09-03-2025,Karnataka,Bengaluru Urban,51,0.05128265609931326
09-03-2025,Bihar,Sitamarhi,81,0.08948489873379994
09-03-2025,Bihar,Sitamarhi,89,0.0906190254931114
09-03-2025,Uttar Pradesh,Bahraich,100,0.09688422927380713
09-03-2025,Uttar Pradesh,Firozabad,64,0.06491847067031031
09-03-2025,Bihar,Purbi Champaran,88,0.0906190254931114
09-03-2025,Uttar Pradesh,Maharajganj,114,0.09860102928340819
09-03-2025,Bihar,Sitamarhi,145,0.10839566008020063
09-03-2025,Maharashtra,Aurangabad,100,0.09688422927380713
09-03-2025,Bihar,Sitamarhi,269,0.12595752574396424
09-03-2025,Uttar Pradesh,Ghaziabad,174,0.11888997526514833
09-03-2025,Haryana,Faridabad,150,0.1101358492486002
09-03-2025,Karnataka,Bengaluru Urban,66,0.06712168461365953
09-03-2025,Bihar,Madhubani,160,0.11537766001451655
09-03-2025,Karnataka,Bengaluru Urban,45,0.0331042340826615
09-03-2025,Rajasthan,Sikar,94,0.09517091042023373
09-03-2025,Bihar,Bhagalpur,71,0.07711026919017683
09-03-2025,Punjab,Amritsar,49,0.04481893896979827
09-03-2025,Haryana,Gurugram,50,0.04804423764973309
09-03-2025,Uttar Pradesh,Gautam Buddha Nagar,290,0.12595752574396424
09-03-2025,Delhi,West Delhi,55,0.056165000144022814
09-03-2025,Madhya Pradesh,Bhind,66,0.06712168461365953
09-03-2025,Madhya Pradesh,Gwalior,70,0.07376721561097355
09-03-2025,Madhya Pradesh,Katni,106,0.09860102928340819
09-03-2025,Delhi,West Delhi,177,0.12006391910282399
09-03-2025,Bihar,Purbi Champaran,102,0.09802837538211229
09-03-2025,West Bengal,Coochbehar,50,0.04804423764973309
09-03-2025,Uttar Pradesh,Lucknow,142,0.10839566008020063
09-03-2025,West Bengal,Dinajpur Uttar,71,0.07711026919017683
15-03-2025,Assam,Marigaon,67,0.06988410028191139
15-03-2025,Assam,Kokrajhar,44,0.03257587942885731
15-03-2025,Uttar Pradesh,Agra,93,0.09517091042023373
15-03-2025,Uttarakhand,Haridwar,60,0.06326996879752633
15-03-2025,Uttar Pradesh,Ghaziabad,174,0.11888997526514833
15-03-2025,Uttar Pradesh,Ghaziabad,57,0.05834449208842141
15-03-2025,Assam,Nagaon,56,0.05670932027448994
15-03-2025,Delhi,West Delhi,76,0.08665628693717953
15-03-2025,Uttar Pradesh,Gautam Buddha Nagar,199,0.12359529697240645
15-03-2025,Uttar Pradesh,Maharajganj,79,0.08835230560591023
15-03-2025,Maharashtra,Parbhani,68,0.07043770570858487
15-03-2025,Uttar Pradesh,Ghaziabad,195,0.12241657780250403
15-03-2025,Assam,Marigaon,182,0.12006391910282399
15-03-2025,Meghalaya,West Khasi Hills,192,0.12241657780250403
15-03-2025,Bihar,Purbi Champaran,146,0.1101358492486002
15-03-2025,Assam,Marigaon,48,0.03893979010205628
15-03-2025,Uttar Pradesh,Gautam Buddha Nagar,75,0.08158883715810705
15-03-2025,Bihar,Sitamarhi,155,0.11362684202444784
15-03-2025,Assam,Kokrajhar,58,0.05834449208842141
15-03-2025,Delhi,North West Delhi,60,0.06326996879752633
15-03-2025,Uttar Pradesh,Agra,182,0.12006391910282399
15-03-2025,Meghalaya,West Jaintia Hills,139,0.10839566008020063
15-03-2025,Uttar Pradesh,Agra,78,0.08665628693717953
15-03-2025,Uttar Pradesh,Ghaziabad,89,0.0906190254931114
15-03-2025,Bihar,Madhubani,84,0.0906190254931114
15-03-2025,Uttar Pradesh,Unnao,130,0.106080895524296
15-03-2025,Bihar,Sitamarhi,63,0.06491847067031031
15-03-2025,Uttar Pradesh,Saharanpur,253,0.12595752574396424
20-03-2025,Assam,Dibrugarh,36,0.011218266154315981
20-03-2025,Assam,Udalguri,90,0.0906190254931114
20-03-2025,Assam,Chirang,56,0.05670932027448994
20-03-2025,Assam,Kamrup,46,0.036281880050448856
20-03-2025,Assam,Dhubri,78,0.08665628693717953
20-03-2025,Uttar Pradesh,Jaunpur,151,0.1101358492486002
20-03-2025,Maharashtra,Thane,47,0.03947245194766147
20-03-2025,Karnataka,Bengaluru Urban,53,0.05182367178486924
20-03-2025,Assam,Dhemaji,85,0.0906190254931114
20-03-2025,Uttar Pradesh,Agra,66,0.06712168461365953
20-03-2025,Assam,Kokrajhar,136,0.10839566008020063
20-03-2025,Gujarat,Banas Kantha,63,0.06491847067031031
20-03-2025,Bihar,Sitamarhi,126,0.10032131752212037
20-03-2025,Karnataka,Bengaluru Urban,92,0.09517091042023373
20-03-2025,Uttar Pradesh,Firozabad,127,0.10032131752212037
20-03-2025,Madhya Pradesh,Gwalior,116,0.09860102928340819
20-03-2025,Uttar Pradesh,Agra,232,0.1241852549561614
20-03-2025,Maharashtra,Aurangabad,190,0.12241657780250403
20-03-2025,Assam,Dhubri,163,0.11654684786621727
20-03-2025,Assam,Tinsukia,65,0.0654687152831307
20-03-2025,Andhra Pradesh,Spsr Nellore,51,0.05128265609931326
20-03-2025,Karnataka,Bengaluru Urban,39,0.020002020874769877
20-03-2025,Uttar Pradesh,Unnao,73,0.07711026919017683
20-03-2025,Assam,Marigaon,88,0.0906190254931114
20-03-2025,Assam,Barpeta,68,0.07043770570858487
20-03-2025,Assam,Kokrajhar,102,0.09802837538211229
20-03-2025,Karnataka,Bengaluru Urban,53,0.05182367178486924
20-03-2025,Assam,Dhubri,93,0.09517091042023373
20-03-2025,Gujarat,Banas Kantha,123,0.10032131752212037
20-03-2025,Bihar,Sitamarhi,41,0.025216326969986436
20-03-2025,Assam,Sonitpur,81,0.08948489873379994
20-03-2025,Assam,Baksa,38,0.017408067758685197
20-03-2025,Assam,Tinsukia,54,0.05182367178486924
20-03-2025,Assam,Tinsukia,62,0.0654687152831307
20-03-2025,Uttar Pradesh,Bahraich,95,0.09574163034566363
20-03-2025,Gujarat,Banas Kantha,83,0.08948489873379994
20-03-2025,Karnataka,Bengaluru Urban,93,0.09517091042023373
20-03-2025,Punjab,Ludhiana,131,0.1078163815070804
20-03-2025,Gujarat,Patan,143,0.10839566008020063
20-03-2025,Assam,Tinsukia,79,0.08835230560591023
20-03-2025,Uttar Pradesh,Bahraich,80,0.08948489873379994
20-03-2025,Tamil Nadu,Kanchipuram,34,0.005078516309689585
20-03-2025,Bihar,Patna,80,0.08948489873379994
20-03-2025,Assam,Lakhimpur,101,0.09802837538211229
20-03-2025,Assam,Bongaigaon,89,0.0906190254931114
20-03-2025,Assam,Dhubri,82,0.08948489873379994
20-03-2025,Gujarat,Vadodara,89,0.0906190254931114
20-03-2025,Uttarakhand,Nainital,75,0.08158883715810705
20-03-2025,Meghalaya,West Jaintia Hills,160,0.11537766001451655
20-03-2025,Gujarat,Banas Kantha,111,0.09860102928340819
20-03-2025,Uttar Pradesh,Gautam Buddha Nagar,319,0.12595752574396424
20-03-2025,Uttar Pradesh,Aligarh,361,0.12951287744331752
20-03-2025,Uttarakhand,Dehradun,176,0.12006391910282399
20-03-2025,Karnataka,Bengaluru Urban,43,0.026787510680802873
20-03-2025,Meghalaya,West Khasi Hills,241,0.1241852549561614
20-03-2025,Uttar Pradesh,Agra,48,0.03893979010205628
20-03-2025,Assam,Tinsukia,95,0.09574163034566363
20-03-2025,Assam,Hojai,89,0.0906190254931114
20-03-2025,Karnataka,Bengaluru Urban,52,0.05182367178486924
20-03-2025,Andhra Pradesh,Spsr Nellore,65,0.0654687152831307
20-03-2025,Karnataka,Bengaluru Urban,59,0.058890287332276414
20-03-2025,Assam,Marigaon,161,0.11537766001451655
23-03-2025,Uttar Pradesh,Jaunpur,108,0.09860102928340819
23-03-2025,Meghalaya,West Khasi Hills,103,0.09802837538211229
23-03-2025,Madhya Pradesh,Gwalior,47,0.03947245194766147
23-03-2025,Meghalaya,East Khasi Hills,137,0.10839566008020063
23-03-2025,Uttar Pradesh,Bahraich,96,0.09688422927380713
23-03-2025,Bihar,Sitamarhi,85,0.0906190254931114
26-03-2025,Meghalaya,West Jaintia Hills,211,0.1241852549561614
27-03-2025,Gujarat,Dohad,61,0.06381909767913752
27-03-2025,Madhya Pradesh,Bhind,43,0.026787510680802873
27-03-2025,Uttar Pradesh,Kanpur Nagar,85,0.0906190254931114
27-03-2025,Gujarat,Banas Kantha,62,0.0654687152831307
27-03-2025,Uttar Pradesh,Agra,46,0.036281880050448856
27-03-2025,Gujarat,Patan,47,0.03947245194766147
27-03-2025,Gujarat,Morbi,71,0.07711026919017683
27-03-2025,Chhattisgarh,Raipur,100,0.09688422927380713
27-03-2025,Uttar Pradesh,Maharajganj,89,0.0906190254931114
27-03-2025,Uttar Pradesh,Gorakhpur,60,0.06326996879752633
27-03-2025,Uttar Pradesh,Agra,66,0.06712168461365953
27-03-2025,Uttar Pradesh,Bulandshahr,61,0.06381909767913752
27-03-2025,Uttar Pradesh,Mathura,71,0.07711026919017683
27-03-2025,Bihar,Pashchim Champaran,126,0.10032131752212037
27-03-2025,Gujarat,Banas Kantha,68,0.07043770570858487
27-03-2025,Bihar,Sitamarhi,120,0.09974750009100275
27-03-2025,Chhattisgarh,Bijapur,100,0.09688422927380713
27-03-2025,Jharkhand,Deoghar,55,0.056165000144022814
27-03-2025,Bihar,Madhubani,86,0.0906190254931114
27-03-2025,Bihar,Sitamarhi,83,0.08948489873379994
27-03-2025,Gujarat,Dohad,49,0.04481893896979827
27-03-2025,Maharashtra,Aurangabad,55,0.056165000144022814
27-03-2025,Chhattisgarh,Bijapur,60,0.06326996879752633
27-03-2025,Bihar,Sitamarhi,78,0.08665628693717953
27-03-2025,Gujarat,Banas Kantha,142,0.10839566008020063
27-03-2025,Uttar Pradesh,Mathura,50,0.04804423764973309
27-03-2025,Uttar Pradesh,Jaunpur,75,0.08158883715810705
27-03-2025,Bihar,Muzaffarpur,74,0.07990653277690163
27-03-2025,Gujarat,Banas Kantha,69,0.07099168582385429
27-03-2025,Gujarat,Banas Kantha,85,0.0906190254931114
27-03-2025,Uttar Pradesh,Banda,66,0.06712168461365953
27-03-2025,Uttar Pradesh,Agra,95,0.09574163034566363
27-03-2025,Madhya Pradesh,Gwalior,94,0.09517091042023373
27-03-2025,Gujarat,Kachchh,56,0.05670932027448994
27-03-2025,Uttar Pradesh,Aligarh,156,0.11362684202444784
28-03-2025,Meghalaya,East Khasi Hills,54,0.05182367178486924
28-03-2025,Meghalaya,West Khasi Hills,137,0.10839566008020063
29-03-2025,Meghalaya,Ri Bhoi,67,0.06988410028191139
01-04-2025,Assam,Darrang,250,0.12477561223247735
01-04-2025,Assam,Kamrup,194,0.12241657780250403
01-04-2025,Punjab,Ludhiana,509,0.13308269149172225
01-04-2025,Madhya Pradesh,Ashok Nagar,176,0.12006391910282399
01-04-2025,Uttar Pradesh,Maharajganj,330,0.12773339746753154
01-04-2025,West Bengal,Darjeeling,147,0.1101358492486002
01-04-2025,Assam,North Cachar Hills,77,0.08665628693717953
01-04-2025,Meghalaya,East Khasi Hills,130,0.106080895524296
01-04-2025,Jharkhand,Ranchi,382,0.13010684053578558
01-04-2025,Gujarat,Surat,270,0.12595752574396424
01-04-2025,Maharashtra,Nanded,92,0.09517091042023373
01-04-2025,Karnataka,Bengaluru,267,0.12595752574396424
01-04-2025,Madhya Pradesh,Ashok Nagar,213,0.1241852549561614
01-04-2025,Assam,Jorhat,80,0.08948489873379994
01-04-2025,Gujarat,Gir Somnath,164,0.11654684786621727
01-04-2025,Maharashtra,Thane,141,0.10839566008020063
01-04-2025,Madhya Pradesh,Bhind,234,0.1241852549561614
01-04-2025,Assam,Sonitpur,55,0.056165000144022814
01-04-2025,Uttar Pradesh,Banda,457,0.13189114292137938
01-04-2025,Karnataka,Bengaluru,382,0.13010684053578558
01-04-2025,Uttar Pradesh,Lucknow,198,0.12359529697240645
01-04-2025,Assam,Kamrup Metro,125,0.10032131752212037
01-04-2025,Assam,Goalpara,115,0.09860102928340819
01-04-2025,Bihar,Sitamarhi,187,0.12241657780250403
01-04-2025,Gujarat,Bhavnagar,190,0.12241657780250403
01-04-2025,Meghalaya,East Khasi Hills,296,0.12595752574396424
01-04-2025,Assam,Golaghat,90,0.0906190254931114
01-04-2025,Assam,Hojai,294,0.12595752574396424
01-04-2025,Bihar,Sitamarhi,245,0.12477561223247735
01-04-2025,Bihar,Muzaffarpur,345,0.12951287744331752
01-04-2025,Maharashtra,Nagpur,225,0.1241852549561614
01-04-2025,West Bengal,Cooch Behar,390,0.13010684053578558
01-04-2025,Gujarat,Patan,94,0.09517091042023373
01-04-2025,Maharashtra,Jalgaon,423,0.1307012056315332
01-04-2025,Gujarat,Vadodara,132,0.1078163815070804
01-04-2025,Maharashtra,Hingoli,298,0.12595752574396424
01-04-2025,Maharashtra,Ahmadnagar,96,0.09688422927380713
01-04-2025,Gujarat,Gandhinagar,272,0.12595752574396424
01-04-2025,Madhya Pradesh,Bhind,510,0.13308269149172225
01-04-2025,Meghalaya,East Khasi Hills,301,0.12595752574396424
01-04-2025,West Bengal,North 24 Parganas,77,0.08665628693717953
01-04-2025,Uttar Pradesh,Kanpur Nagar,133,0.1078163815070804
01-04-2025,Delhi,North West Delhi,383,0.13010684053578558
01-04-2025,Meghalaya,East Khasi Hills,90,0.0906190254931114
01-04-2025,Bihar,Munger,491,0.13308269149172225
01-04-2025,Assam,Nagaon,208,0.1241852549561614
01-04-2025,Karnataka,Bengaluru,173,0.1171320353521198
01-04-2025,Nagaland,Kohima,385,0.13010684053578558
01-04-2025,Meghalaya,East Khasi Hills,1138,0.14387949722367843
01-04-2025,Karnataka,Bengaluru,297,0.12595752574396424
01-04-2025,Assam,Udalguri,232,0.1241852549561614
01-04-2025,Rajasthan,Jalor,95,0.09574163034566363
01-04-2025,Uttar Pradesh,Bahraich,137,0.10839566008020063
01-04-2025,Assam,Baksa,96,0.09688422927380713
01-04-2025,Gujarat,Kheda,156,0.11362684202444784
01-04-2025,Gujarat,Vadodara,131,0.1078163815070804
01-04-2025,Assam,Nalbari,76,0.08665628693717953
01-04-2025,Punjab,Ludhiana,84,0.0906190254931114
01-04-2025,Gujarat,Kheda,48,0.03893979010205628
01-04-2025,Assam,Dibrugarh,36,0.011218266154315981
01-04-2025,Assam,Kokrajhar,144,0.10839566008020063
01-04-2025,Gujarat,Vadodara,64,0.06491847067031031
01-04-2025,Maharashtra,Palghar,280,0.12595752574396424
01-04-2025,Bihar,Bhagalpur,597,0.13726583184847907
01-04-2025,Gujarat,Surat,669,0.13846465822372633
01-04-2025,Rajasthan,Jodhpur,323,0.12773339746753154
01-04-2025,Delhi,Central Delhi,133,0.1078163815070804
01-04-2025,Bihar,Gaya,301,0.12595752574396424
01-04-2025,Meghalaya,East Khasi Hills,1563,0.14508727908769092
01-04-2025,Assam,Lakhimpur,288,0.12595752574396424
01-04-2025,Gujarat,Sabarkantha,115,0.09860102928340819
01-04-2025,Nagaland,Dimapur,783,0.13846465822372633
01-04-2025,Assam,Cachar,126,0.10032131752212037
01-04-2025,Uttar Pradesh,Banda,384,0.13010684053578558
01-04-2025,Assam,Lakhimpur,201,0.12359529697240645
01-04-2025,Gujarat,Banaskantha,81,0.08948489873379994
01-04-2025,Bihar,Patna,282,0.12595752574396424
01-04-2025,Uttar Pradesh,Kheri,794,0.13966510791607933
01-04-2025,Assam,Kamrup Metro,67,0.06988410028191139
01-04-2025,Karnataka,Bengaluru,142,0.10839566008020063
01-04-2025,Gujarat,Rajkot,95,0.09574163034566363
01-04-2025,Maharashtra,Thane,484,0.13308269149172225
01-04-2025,Bihar,Muzaffarpur,582,0.13726583184847907
01-04-2025,Gujarat,Rajkot,174,0.11888997526514833
01-04-2025,Maharashtra,Satara,236,0.1241852549561614
01-04-2025,Assam,Hojai,165,0.11654684786621727
01-04-2025,Madhya Pradesh,Betul,223,0.1241852549561614
01-04-2025,Assam,West Karbi Anglong,284,0.12595752574396424
01-04-2025,Assam,Chirang,84,0.0906190254931114
01-04-2025,Delhi,South Delhi,198,0.12359529697240645
01-04-2025,Gujarat,Banaskantha,79,0.08835230560591023
01-04-2025,Maharashtra,Raigad,335,0.12773339746753154
01-04-2025,Assam,Dibrugarh,46,0.036281880050448856
01-04-2025,Assam,Dibrugarh,53,0.05182367178486924
01-04-2025,West Bengal,Uttar Dinajpur,620,0.13726583184847907
01-04-2025,Madhya Pradesh,Guna,153,0.11187957416867866
01-04-2025,Bihar,Kaimur (Bhabua),357,0.12951287744331752
01-04-2025,Nagaland,Kohima,143,0.10839566008020063
01-04-2025,Karnataka,Bengaluru,128,0.10032131752212037
01-04-2025,Assam,Udalguri,122,0.10032131752212037
01-04-2025,Gujarat,Gir Somnath,149,0.1101358492486002
01-04-2025,Rajasthan,Dholpur,327,0.12773339746753154
01-04-2025,Manipur,Churachandpur,632,0.13846465822372633
01-04-2025,Bihar,West Champaran,591,0.13726583184847907
01-04-2025,Gujarat,Morbi,402,0.13010684053578558
01-04-2025,Maharashtra,Hingoli,247,0.12477561223247735
01-04-2025,Uttar Pradesh,Kanpur Nagar,78,0.08665628693717953
01-04-2025,Rajasthan,Jalor,197,0.12359529697240645
01-04-2025,Uttar Pradesh,Kanpur Nagar,191,0.12241657780250403
01-04-2025,Assam,Kamrup Metro,72,0.07711026919017683
01-04-2025,Assam,Hojai,115,0.09860102928340819
01-04-2025,Gujarat,Bharuch,211,0.1241852549561614
01-04-2025,Uttar Pradesh,Jaunpur,254,0.12595752574396424
01-04-2025,West Bengal,Jhargram,62,0.0654687152831307
01-04-2025,Madhya Pradesh,Khargone,215,0.1241852549561614
01-04-2025,Delhi,North West Delhi,514,0.13308269149172225
01-04-2025,Gujarat,Chhotaudepur,54,0.05182367178486924
01-04-2025,Gujarat,Vadodara,93,0.09517091042023373
01-04-2025,Karnataka,Bengaluru,255,0.12595752574396424
01-04-2025,Assam,Dhubri,283,0.12595752574396424
01-04-2025,Gujarat,Bhavnagar,438,0.13189114292137938
01-04-2025,Maharashtra,Mumbai Suburban,105,0.09860102928340819
01-04-2025,Assam,Hailakandi,131,0.1078163815070804
01-04-2025,Gujarat,Panchmahals,95,0.09574163034566363
01-04-2025,Assam,West Karbi Anglong,146,0.1101358492486002
01-04-2025,Assam,South Salmara Mankachar,157,0.11362684202444784
01-04-2025,Uttar Pradesh,Budaun,760,0.13846465822372633
01-04-2025,Jharkhand,Ranchi,240,0.1241852549561614
01-04-2025,Uttar Pradesh,Bahraich,839,0.14207088604753948
01-04-2025,Assam,Golaghat,334,0.12773339746753154
01-04-2025,Uttar Pradesh,Kanpur Dehat,318,0.12595752574396424
01-04-2025,Maharashtra,Nanded,203,0.12359529697240645
01-04-2025,Uttar Pradesh,Jaunpur,761,0.13846465822372633
01-04-2025,Gujarat,Surat,189,0.12241657780250403
01-04-2025,Bihar,Patna,257,0.12595752574396424
01-04-2025,West Bengal,Darjeeling,132,0.1078163815070804
01-04-2025,Gujarat,Porbandar,257,0.12595752574396424
01-04-2025,Meghalaya,West Garo Hills,383,0.13010684053578558
01-04-2025,Gujarat,Kachchh,535,0.13367907068878226
01-04-2025,Punjab,Kapurthala,226,0.1241852549561614
01-04-2025,Assam,Kamrup Metro,67,0.06988410028191139
01-04-2025,Gujarat,Morbi,380,0.13010684053578558
01-04-2025,Maharashtra,Thane,128,0.10032131752212037
01-04-2025,Assam,Marigaon,379,0.13010684053578558
01-04-2025,Meghalaya,South Garo Hills,399,0.13010684053578558
01-04-2025,Rajasthan,Nagaur,182,0.12006391910282399
01-04-2025,Assam,Bongaigaon,130,0.106080895524296
01-04-2025,Karnataka,Bengaluru,279,0.12595752574396424
01-04-2025,Assam,Kamrup Metro,81,0.08948489873379994
01-04-2025,Assam,Chirang,234,0.1241852549561614
01-04-2025,Rajasthan,Sikar,180,0.12006391910282399
01-04-2025,Karnataka,Mysuru,485,0.13308269149172225
01-04-2025,Karnataka,Bengaluru,223,0.1241852549561614
01-04-2025,Gujarat,Mahesana,160,0.11537766001451655
01-04-2025,Rajasthan,Churu,469,0.13189114292137938
01-04-2025,Karnataka,Bengaluru,233,0.1241852549561614
01-04-2025,Madhya Pradesh,Guna,631,0.13846465822372633
01-04-2025,Assam,Golaghat,122,0.10032131752212037
01-04-2025,Assam,Kamrup,117,0.09974750009100275
01-04-2025,Rajasthan,Jalor,263,0.12595752574396424
01-04-2025,Assam,Nalbari,49,0.04481893896979827
01-04-2025,Telangana,Hyderabad,192,0.12241657780250403
01-04-2025,Tamil Nadu,Kancheepuram,214,0.1241852549561614
01-04-2025,Uttar Pradesh,Varanasi,163,0.11654684786621727
01-04-2025,Jharkhand,Lohardaga,308,0.12595752574396424
01-04-2025,Assam,Marigaon,209,0.1241852549561614
01-04-2025,Assam,Udalguri,118,0.09974750009100275
01-04-2025,Meghalaya,West Jaintia Hills,1549,0.14508727908769092
01-04-2025,Rajasthan,Jalor,542,0.13367907068878226
01-04-2025,Meghalaya,North Garo Hills,182,0.12006391910282399
01-04-2025,Madhya Pradesh,Chhatarpur,270,0.12595752574396424
01-04-2025,Gujarat,Gandhinagar,139,0.10839566008020063
01-04-2025,Assam,Cachar,88,0.0906190254931114
01-04-2025,Gujarat,Banaskantha,244,0.12477561223247735
01-04-2025,Gujarat,Banaskantha,219,0.1241852549561614
01-04-2025,West Bengal,Nadia,248,0.12477561223247735
01-04-2025,Assam,Cachar,202,0.12359529697240645
01-04-2025,Assam,Tinsukia,104,0.09860102928340819
01-04-2025,Bihar,Purnia,814,0.13966510791607933
01-04-2025,Uttar Pradesh,Saharanpur,470,0.13189114292137938
01-04-2025,Haryana,Gurgaon,129,0.10377238705109759
01-04-2025,Assam,Charaideo,104,0.09860102928340819
01-04-2025,Gujarat,Vadodara,297,0.12595752574396424
01-04-2025,Rajasthan,Jaipur,1000,0.14267334859175573
01-04-2025,Bihar,Saran,327,0.12773339746753154
01-04-2025,Madhya Pradesh,Morena,198,0.12359529697240645
01-04-2025,Meghalaya,East Khasi Hills,367,0.12951287744331752
01-04-2025,Maharashtra,Nagpur,105,0.09860102928340819
01-04-2025,Telangana,Hyderabad,114,0.09860102928340819
01-04-2025,Madhya Pradesh,Dhar,79,0.08835230560591023
01-04-2025,Gujarat,Dahod,544,0.13367907068878226
01-04-2025,Meghalaya,West Garo Hills,677,0.13846465822372633
01-04-2025,Gujarat,Chhotaudepur,47,0.03947245194766147
01-04-2025,Gujarat,Devbhumi Dwarka,83,0.08948489873379994
01-04-2025,Bihar,East Champaran,246,0.12477561223247735
01-04-2025,Bihar,East Champaran,619,0.13726583184847907
01-04-2025,Bihar,Sitamarhi,1167,0.14387949722367843
01-04-2025,Rajasthan,Dholpur,360,0.12951287744331752
01-04-2025,Gujarat,Tapi,93,0.09517091042023373
01-04-2025,Uttar Pradesh,Baghpat,553,0.1360686265951948
01-04-2025,Uttar Pradesh,Fatehpur,312,0.12595752574396424
01-04-2025,Meghalaya,South West Khasi Hills,193,0.12241657780250403
01-04-2025,Chhattisgarh,Bijapur,215,0.1241852549561614
01-04-2025,Assam,Jorhat,117,0.09974750009100275
01-04-2025,Uttar Pradesh,Bahraich,257,0.12595752574396424
01-04-2025,Karnataka,Yadgir,298,0.12595752574396424
01-04-2025,Uttar Pradesh,Lucknow,290,0.12595752574396424
01-04-2025,Assam,Cachar,49,0.04481893896979827
01-04-2025,Gujarat,Rajkot,387,0.13010684053578558
01-04-2025,Jharkhand,Deoghar,723,0.13846465822372633
01-04-2025,Gujarat,Panchmahals,295,0.12595752574396424
01-04-2025,Maharashtra,Nandurbar,282,0.12595752574396424
01-04-2025,Assam,Golaghat,158,0.11537766001451655
01-04-2025,Meghalaya,West Garo Hills,181,0.12006391910282399
01-04-2025,Rajasthan,Jodhpur,211,0.1241852549561614
01-04-2025,Gujarat,Sabarkantha,93,0.09517091042023373
01-04-2025,Assam,Sonitpur,227,0.1241852549561614
01-04-2025,Assam,Nagaon,100,0.09688422927380713
01-04-2025,Bihar,Gaya,566,0.13726583184847907
01-04-2025,Uttar Pradesh,Etawah,590,0.13726583184847907
01-04-2025,Karnataka,Bengaluru,144,0.10839566008020063
01-04-2025,Uttar Pradesh,Kanpur Nagar,150,0.1101358492486002
01-04-2025,West Bengal,Jalpaiguri,99,0.09688422927380713
01-04-2025,Gujarat,Gandhinagar,47,0.03947245194766147
01-04-2025,Madhya Pradesh,Jabalpur,159,0.11537766001451655
01-04-2025,Uttar Pradesh,Shamli,537,0.13367907068878226
01-04-2025,Assam,Sibsagar,244,0.12477561223247735
01-04-2025,Delhi,West Delhi,1469,0.14508727908769092
01-04-2025,Madhya Pradesh,Barwani,820,0.13966510791607933
01-04-2025,Uttar Pradesh,Lucknow,361,0.12951287744331752
01-04-2025,Assam,Baksa,349,0.12951287744331752
01-04-2025,Meghalaya,South Garo Hills,110,0.09860102928340819
01-04-2025,Uttar Pradesh,Gorakhpur,271,0.12595752574396424
01-04-2025,Gujarat,Botad,332,0.12773339746753154
01-04-2025,Gujarat,Junagadh,289,0.12595752574396424
01-04-2025,Assam,Bongaigaon,36,0.011218266154315981
01-04-2025,Gujarat,Porbandar,92,0.09517091042023373
01-04-2025,Assam,Sibsagar,102,0.09802837538211229
01-04-2025,Uttar Pradesh,Balrampur,334,0.12773339746753154
01-04-2025,Uttar Pradesh,Varanasi,332,0.12773339746753154
01-04-2025,Madhya Pradesh,Morena,267,0.12595752574396424
01-04-2025,Uttar Pradesh,Bara Banki,254,0.12595752574396424
01-04-2025,Assam,Cachar,119,0.09974750009100275
01-04-2025,Madhya Pradesh,Shivpuri,125,0.10032131752212037
01-04-2025,Uttarakhand,Nainital,602,0.13726583184847907
01-04-2025,Maharashtra,Beed,450,0.13189114292137938
01-04-2025,Rajasthan,Jaipur,180,0.12006391910282399
01-04-2025,Gujarat,Sabarkantha,121,0.09974750009100275
01-04-2025,Uttar Pradesh,Shahjahanpur,1127,0.14387949722367843
01-04-2025,Karnataka,Bengaluru,410,0.1307012056315332
01-04-2025,Assam,Jorhat,76,0.08665628693717953
01-04-2025,Gujarat,Jamnagar,165,0.11654684786621727
01-04-2025,Maharashtra,Chandrapur,221,0.1241852549561614
01-04-2025,Chhattisgarh,Durg,384,0.13010684053578558
01-04-2025,Karnataka,Yadgir,348,0.12951287744331752
01-04-2025,Telangana,K.v. Rangareddy,54,0.05182367178486924
01-04-2025,Madhya Pradesh,Morena,664,0.13846465822372633
01-04-2025,Rajasthan,Sirohi,474,0.13308269149172225
01-04-2025,West Bengal,Alipurduar,70,0.07376721561097355
01-04-2025,Uttar Pradesh,Saharanpur,1591,0.14508727908769092
01-04-2025,Assam,Baksa,76,0.08665628693717953
01-04-2025,Uttar Pradesh,Kanpur Nagar,136,0.10839566008020063
01-04-2025,Delhi,South West Delhi,81,0.08948489873379994
01-04-2025,Gujarat,Surat,161,0.11537766001451655
01-04-2025,Assam,Kamrup Metro,71,0.07711026919017683
01-04-2025,Assam,Kamrup Metro,80,0.08948489873379994
01-04-2025,Rajasthan,Dholpur,401,0.13010684053578558
01-04-2025,Uttar Pradesh,Gonda,118,0.09974750009100275
01-04-2025,Gujarat,Rajkot,157,0.11362684202444784
01-04-2025,Assam,Nagaon,468,0.13189114292137938
01-04-2025,Meghalaya,East Jaintia Hills,575,0.13726583184847907
01-04-2025,Uttar Pradesh,Bareilly,1563,0.14508727908769092
01-04-2025,Gujarat,Morbi,111,0.09860102928340819
01-04-2025,Rajasthan,Bundi,110,0.09860102928340819
01-04-2025,Maharashtra,Solapur,337,0.12773339746753154
01-04-2025,Assam,Dhubri,325,0.12773339746753154
01-04-2025,Assam,Dhubri,112,0.09860102928340819
